ID,Ra,Rb,Ga,Gb,Ba,Bb,Class
15,0.754666562768107,0.317882318783088,0.744573297992594,0.320683266557073,0.808950430124258,0.32141446230423,0
46,0.862090960750264,0.363234902409218,0.960982899240136,0.458155006231309,0.874867672200658,0.37732731691625,0
47,0.844742597310688,0.406964488455601,0.884337165694215,0.465834876656528,0.863109401117987,0.387376727112888,0
76,0.758957573681776,0.339426050296972,0.892992978754923,0.477164475686224,0.780232632010078,0.335651571284999,0
77,0.891591418197923,0.381794427490996,0.982580974784925,0.447489709302799,0.945814014143046,0.397650822159795,0
78,0.839931782246146,0.376683517520254,1.00310047967627,0.524900338567144,0.855981524948198,0.377207884517705,0
79,0.662092396227845,0.294087726145415,0.745967336171824,0.359012163740858,0.743467422742661,0.321163653424684,0
16,0.672060755398175,0.304882495677098,0.740877868687829,0.351848781555765,0.637854475562681,0.292329952817176,0
17,1.19956757676407,0.57850717600924,1.53986933897891,0.826430824621356,1.22106220525761,0.593926318909039,0
48,0.878791640590447,0.382342626331262,0.930837270376216,0.431867004134393,0.903049931926294,0.394539799979429,0
49,0.891565032958329,0.368095620610667,1.04285417590849,0.466191449062625,0.929519458092584,0.398874348909607,0
18,0.79320413774782,0.405172395182131,0.878639630961971,0.485578958335082,0.765812804011978,0.406218964718087,0
19,0.785040296708981,0.380165494570664,0.825845264178371,0.433912132181775,0.83404256908463,0.38522408978306,0
50,1.00267981859741,0.480958111643876,1.24716300964916,0.710214295550328,1.10180492622592,0.530486170671402,0
51,0.927552255877073,0.453849665341565,1.02530976556709,0.578444864165837,0.973037245466523,0.479421564733394,0
80,0.709504568737022,0.342709969418683,0.767736455193783,0.381707895996137,0.786362320242765,0.370336502295492,0
81,0.777482882164781,0.318089537349138,0.857346535772225,0.379784904550571,0.817494915834696,0.333739477833454,0
82,0.838656401856739,0.382277876561446,1.12469974812634,0.491478164687739,0.882438139624072,0.39666688138846,0
83,0.986772135157036,0.461763864703931,1.11794691690019,0.632026154072941,0.993621596374723,0.478525739708896,0
20,0.838512982476634,0.331936705289088,1.15434783256858,0.583283191837855,0.948537026697285,0.376468899440187,0
21,1.01100689049304,0.42481459829575,1.15616383930875,0.607487661181329,0.98026042565629,0.441815272017915,0
52,0.934202019569156,0.5025455769514,1.15679598737248,0.743155349461164,0.944589585901606,0.508407921091416,0
53,0.990562780219621,0.396428372363469,1.13793221686381,0.579876301520261,0.961996061009381,0.41132876466301,0
22,0.856686587563728,0.362534474855867,0.892377473068521,0.393505923270401,0.881332259683356,0.374023360868855,0
23,0.875781033109719,0.418765710263358,1.22797636197376,0.746044797690587,0.962618563941913,0.451165811849919,0
54,0.811389186447568,0.342644514257168,1.11874773640213,0.518987905555407,0.895265970551637,0.377277601241088,0
55,0.91891780738598,0.423339977571576,1.01807358501796,0.486246786207827,0.86809426740494,0.380615042955757,0
84,0.790529627373567,0.407322386733305,1.02141456329364,0.601923208690446,0.793091135768615,0.415913236366777,0
85,1.13153919285146,0.468007119675019,1.3750774765876,0.609802719998868,1.28904157942198,0.509560127064621,0
86,0.893394787027732,0.334741997404552,0.908346160052395,0.363386583569371,0.887970744474695,0.341461520194857,0
87,0.870912460569201,0.350563741615825,1.05472342999307,0.535884772514995,0.904390836133821,0.382362757549763,0
24,0.701387798712876,0.351611975745729,0.903769366864435,0.405152755120146,0.747166893167614,0.348378565846864,0
25,0.984415722023688,0.462163575261875,1.12177423365477,0.672752386784778,1.02968709639739,0.502079686561995,0
56,0.721661013147556,0.320814936770522,0.924499571610816,0.452398304257802,0.822316272477831,0.367999308342487,0
57,1.02966277800904,0.474245272661915,1.24496518569826,0.603268131861854,1.10210332148785,0.49024462572158,0
26,0.845312538787757,0.383860745076035,0.977160066043556,0.539356325383264,0.879646876267252,0.421797883394776,0
27,0.880384621366655,0.373222615884311,0.917292345544323,0.408295949851281,0.853015357673308,0.365102632313654,0
58,0.823444672209227,0.348955123558074,0.841232114892964,0.395578825403676,0.869517064566999,0.35796097756308,0
59,0.86829669676993,0.438739738961503,0.981563612811926,0.596147071012615,0.875570195434298,0.447571636139496,0
88,0.867707492625226,0.384576149321338,1.11226891145279,0.576578813514546,0.852964976131148,0.391142953017098,0
89,0.902502697887093,0.437427088283698,1.11728262718806,0.569594296277728,0.92507763062472,0.467743057516406,0
90,0.651388450556933,0.334180274443147,0.815150858658902,0.443345585514012,0.651480728963758,0.339833934930526,0
91,0.779275441066732,0.336347115566285,0.893166849372644,0.43412570974336,0.763526202582684,0.318450930272099,0
28,0.691458629776524,0.309425569953148,0.783618827357649,0.374455288062666,0.734320534603069,0.31273075410935,0
29,0.949860971074397,0.434672877705604,1.15917382239939,0.615898651514646,0.954444202287878,0.440727275413291,0
60,0.775223243583075,0.366359951200346,0.800778459961237,0.455359354264811,0.69865287041367,0.340533205604053,0
61,0.938866434014612,0.382915914591877,0.973827708553859,0.452632525299931,0.914411922805911,0.404803865284893,0
30,1.18051720167046,0.558152189049358,1.38449748483937,0.753325404511382,1.18990458351769,0.534474827579752,0
31,0.95193063291311,0.462811447560074,1.01607974796941,0.543699167894222,0.91951210840803,0.475109116318525,0
62,0.776284302965818,0.380466520272761,0.874611464746112,0.465431317489648,0.785314067116407,0.391537807753911,0
63,0.895590246213817,0.45801101848413,1.04359134826389,0.609071233481387,0.910233353961422,0.457212397910407,0
92,0.756086984694378,0.344803395328891,1.08320372341064,0.529073986596565,0.790862636000263,0.363548647072902,0
93,0.858646348564693,0.380972327262227,0.930210169879275,0.462053000845284,0.821687450549937,0.355630647528605,0
94,0.814937345805414,0.415816767810086,0.883395646207251,0.504339154886405,0.789189640579186,0.384339628462484,0
154,1.00526668948491,0.601693285387924,0.837422983495419,0.413576063987349,0.918292534618746,0.459730454514392,1
155,0.862732576529277,0.549253060654156,0.786149752523043,0.461269568450789,0.80980793769018,0.489837817607143,1
186,0.860697729496817,0.561979173506072,0.69846321040378,0.456198481271961,0.872598581648359,0.499002956983141,1
187,0.423375586026149,0.288582739300429,0.375834243102499,0.235735050278749,0.422003878850056,0.261544243330837,1
218,0.542591754067355,0.354432113539318,0.489995998061548,0.245678587152053,0.518067075775648,0.28097512281973,1
219,0.506598796086161,0.298146729766106,0.429213442359148,0.232362894142536,0.485609577482198,0.260383154004422,1
250,0.541927946712222,0.304137997506915,0.47596014211515,0.220754887895565,0.521359163160056,0.273118359842765,1
251,0.569720847760853,0.302231692838446,0.451356249775393,0.209231961398091,0.558663857468591,0.255927825879485,1
156,0.663580062142857,0.418821886507733,0.540855146522623,0.305736583414854,0.606976629088739,0.350767887628878,1
157,0.514130890585098,0.251816805923164,0.39996611995662,0.21240786910793,0.448359741363469,0.238670169385746,1
188,0.485055120536347,0.199631712520935,0.392094835170531,0.165629446152365,0.521074985333433,0.199167511106551,1
189,0.534396385403839,0.254598963463186,0.46135434478278,0.212589600232594,0.503728211828262,0.240871199907334,1
158,0.601964516776428,0.316491489998388,0.587849172884368,0.327876260426749,0.63837667230846,0.326897913370321,1
190,0.520835494708234,0.24276147796319,0.464704822639953,0.225971325338073,0.491629306888482,0.235465301949975,1
220,0.672915842105422,0.322290017766931,0.536240622187093,0.2901802385931,0.652519361415857,0.313265409686212,1
221,0.481076598727729,0.204073113627432,0.443287025851552,0.179897436459628,0.482677926234578,0.191671424457753,1
252,0.633479638133351,0.285331223751049,0.516402052949712,0.264129704861549,0.620204164340331,0.285316497486446,1
253,0.785366660871786,0.429126211160711,0.656661922242014,0.413995692401796,0.696926703779754,0.387467534885873,1
222,0.601812592148981,0.296239662899457,0.5664141381195,0.259842346612797,0.614894696206864,0.27577731523614,1
254,0.563067585346528,0.314794526899994,0.487750298643926,0.259860058871477,0.524852571824907,0.273550486292268,1
282,0.554119651061209,0.28014622452578,0.44993373892628,0.212255588444125,0.52813122253569,0.23909499256799,1
283,0.532501036500607,0.317841935145142,0.406395404766848,0.202975052279444,0.499497242387024,0.251422537766398,1
284,0.523066642072497,0.303672923475619,0.392254184686429,0.201749274126788,0.484611095134762,0.259749511576134,1
285,0.599555806663501,0.256547392959153,0.550023940563595,0.23361484392564,0.580339961047025,0.262875187953309,1
286,0.558116114686652,0.279667287726607,0.479566484153365,0.2324933152087,0.553481006394041,0.237180360068569,1
755,2.1828356028216,1.3120806133785,2.01019755400174,1.27641963156036,2.08932905065141,1.30611474187067,2
785,2.80481912230973,1.97130973440002,2.86542785945889,1.9590883198176,2.88558492438533,2.00699094004475,2
817,3.66823026880378,2.07166491706075,3.49457973718039,1.94411831156321,3.52944943983448,1.98287104743887,2
786,4.12572200517573,2.26887729703074,4.03089979432687,2.19731783490957,4.14817884012496,2.26074762473583,2
787,2.49716494773791,1.33325284604453,2.42150124510715,1.2082311381334,2.58320209015694,1.30421948166,2
818,2.85339568925887,1.87460824731339,2.71244429415342,1.72823414238425,2.66996155343173,1.75868687551223,2
819,3.82365457387272,2.28158608530443,3.70717719797448,2.21134562553497,3.79238243161533,2.24478281027268,2
849,3.45034224262234,2.30507199237819,3.31824616159464,2.17531900331407,3.45864613185434,2.42697676777461,2
850,2.22884083315396,1.47828661231829,2.12682071144013,1.39777429519576,2.26908566846198,1.52296799004774,2
947,1.32028625631597,1.07018693385114,1.24187968844243,0.968370513087001,1.33208156945006,1.0953428339671,2
979,2.43118443699665,1.23447011129745,2.37663083529438,1.12620702513237,2.3933519612484,1.19142048915356,2
1011,0.966989598242832,0.791193705832841,0.925223312378858,0.756865825382424,0.920901641494998,0.672673940473318,2
948,2.93973605819845,1.66128670416576,2.85557251240307,1.61232035429756,2.93057468073523,1.66431201681457,2
949,2.56524227183907,1.3016110519768,2.48944046536233,1.27239634167859,2.52835889314189,1.30483713742484,2
918,2.46339917724746,1.53513248442845,2.33996610303125,1.42843605970624,2.56592005345431,1.71756304922464,2
919,1.34973900233276,0.77342815537225,1.35786980449622,0.776884537630152,1.31998579905305,0.75580015764136,2
950,2.0219591225997,1.1075609940523,2.03427819117205,1.10851235430182,2.05353274305932,1.10469313927197,2
980,1.70018219276865,0.740033835191339,1.64267516498058,0.704242456375451,1.73904164563123,0.73756499009451,2
981,2.82392875529715,1.59882344799339,2.68446879341084,1.48802941730493,2.75780884729312,1.54698509381631,2
1012,1.20984339338912,0.949875132248008,1.07908322489818,0.885388524137835,1.21666805179185,0.916522379929648,2
1013,1.27046242433173,0.890919057063858,1.26719514275605,0.873552131501388,1.31746707654681,0.852754660735661,2
982,1.15529656022902,0.944917234182517,1.17413171889911,0.952632734806428,1.16542713570859,0.843456657703411,2
1014,1.59873368197569,1.16264499709544,1.46292672254184,0.962389259959966,1.6164257082648,0.988521294697896,2
